sale_id,sale_date,region,channel,category,product,customer_segment,units,unit_price,unit_cost
S001022,2025-01-18,North,Retail,Accessories,Cable,Enterprise,2,12.0,4.0
S001023,2025-01-19,South,Retail,Peripherals,Keyboard,Consumer,1,60.0,32.0
S001024,2025-01-06,East,Online,Peripherals,Monitor,Consumer,5,220.0,150.0
S001025,2025-01-26,South,Retail,Audio,Speaker,Enterprise,1,75.0,40.0
S001026,2025-01-14,North,Retail,Electronics,Tablet,Consumer,7,450.0,300.0
S001027,2025-01-11,South,Retail,Accessories,Case,Enterprise,6,18.0,6.0
S001028,2025-01-25,South,Partner,Peripherals,Monitor,SMB,1,220.0,150.0
S001029,2025-01-27,South,Online,Peripherals,Monitor,Enterprise,3,220.0,150.0
S001030,2025-01-18,North,Online,Electronics,Phone,Consumer,6,800.0,560.0
S001031,2025-01-17,West,Online,Electronics,Laptop,Enterprise,4,1200.0,850.0
S001032,2025-01-07,West,Online,Electronics,Tablet,SMB,3,450.0,300.0
S001033,2025-01-05,East,Online,Audio,Headphones,SMB,5,90.0,48.0
S001034,2025-01-07,North,Online,Peripherals,Monitor,Consumer,8,220.0,150.0
S001035,2025-01-26,South,Partner,Accessories,Cable,SMB,3,12.0,4.0
S001036,2025-01-08,South,Partner,Peripherals,Monitor,Consumer,3,220.0,150.0
S001037,2025-01-29,West,Partner,Accessories,Charger,Enterprise,2,25.0,9.0
S001038,2025-01-23,West,Partner,Accessories,Charger,Consumer,5,25.0,9.0
S001039,2025-01-16,North,Online,Electronics,Laptop,Enterprise,8,1200.0,850.0
S001040,2025-01-22,East,Retail,Peripherals,Keyboard,Consumer,3,60.0,32.0
S001041,2025-01-21,West,Partner,Accessories,Charger,Consumer,6,25.0,9.0
S001042,2025-01-07,West,Retail,Accessories,Charger,Enterprise,3,25.0,9.0
S001043,2025-01-14,South,Partner,Accessories,Case,Consumer,5,18.0,6.0
S001044,2025-01-15,South,Partner,Electronics,Phone,SMB,3,800.0,560.0
S001045,2025-01-04,South,Retail,Peripherals,Monitor,SMB,5,220.0,150.0
S001046,2025-01-27,West,Retail,Peripherals,Mouse,SMB,8,30.0,14.0
S001047,2025-01-17,South,Partner,Accessories,Charger,Consumer,8,25.0,9.0
S001048,2025-01-08,West,Online,Electronics,Phone,SMB,6,800.0,560.0
S001049,2025-01-04,East,Retail,Accessories,Cable,Enterprise,7,12.0,4.0
S001050,2025-01-23,West,Partner,Peripherals,Keyboard,Enterprise,3,60.0,32.0
S001051,2025-01-01,East,Partner,Electronics,Laptop,Enterprise,8,1200.0,850.0
S001052,2025-01-23,West,Partner,Audio,Earbuds,SMB,7,130.0,70.0
S001053,2025-01-06,South,Partner,Peripherals,Monitor,SMB,1,220.0,150.0
S001054,2025-01-22,South,Retail,Peripherals,Keyboard,Consumer,6,60.0,32.0
S001055,2025-01-18,South,Retail,Peripherals,Monitor,Consumer,7,220.0,150.0
S001056,2025-01-05,West,Retail,Electronics,Laptop,SMB,6,1200.0,850.0
S001057,2025-02-09,East,Partner,Accessories,Cable,Enterprise,1,12.0,4.0
S001058,2025-02-26,North,Retail,Accessories,Cable,SMB,8,12.0,4.0
S001059,2025-02-13,North,Retail,Audio,Headphones,SMB,5,90.0,48.0
S001060,2025-02-03,East,Retail,Accessories,Cable,SMB,1,12.0,4.0
S001061,2025-02-27,West,Online,Peripherals,Mouse,Consumer,3,30.0,14.0
S001062,2025-02-07,South,Online,Accessories,Charger,SMB,1,25.0,9.0
S001063,2025-02-08,West,Retail,Accessories,Charger,Consumer,1,25.0,9.0
S001064,2025-02-24,South,Partner,Audio,Speaker,Enterprise,2,75.0,40.0
S001065,2025-02-03,South,Online,Electronics,Tablet,Enterprise,7,450.0,300.0
S001066,2025-02-16,West,Online,Audio,Speaker,Enterprise,7,75.0,40.0
S001067,2025-02-28,South,Retail,Audio,Speaker,Consumer,3,75.0,40.0
S001068,2025-02-03,North,Online,Electronics,Laptop,Consumer,3,1200.0,850.0
S001069,2025-02-11,North,Retail,Audio,Speaker,Consumer,3,75.0,40.0
S001070,2025-02-04,East,Partner,Electronics,Tablet,Consumer,4,450.0,300.0
S001071,2025-02-12,East,Retail,Electronics,Phone,SMB,7,800.0,560.0
S001072,2025-02-09,West,Online,Peripherals,Mouse,Enterprise,4,30.0,14.0
S001073,2025-02-23,South,Online,Electronics,Tablet,SMB,3,450.0,300.0
S001074,2025-02-21,West,Partner,Audio,Speaker,Enterprise,1,75.0,40.0
S001075,2025-02-22,North,Retail,Electronics,Laptop,SMB,8,1200.0,850.0
S001076,2025-02-01,West,Partner,Audio,Headphones,Consumer,6,90.0,48.0
S001077,2025-02-28,West,Online,Electronics,Laptop,Enterprise,3,1200.0,850.0
S001078,2025-02-13,North,Retail,Electronics,Tablet,SMB,1,450.0,300.0
S001079,2025-02-23,West,Partner,Audio,Earbuds,Enterprise,4,130.0,70.0
S001080,2025-02-14,South,Retail,Accessories,Cable,SMB,8,12.0,4.0
S001081,2025-02-07,North,Partner,Accessories,Case,Enterprise,4,18.0,6.0
S001082,2025-02-11,East,Online,Accessories,Cable,Enterprise,5,12.0,4.0
S001083,2025-02-28,East,Online,Peripherals,Monitor,SMB,8,220.0,150.0
S001084,2025-02-27,West,Online,Electronics,Laptop,Enterprise,3,1200.0,850.0
S001085,2025-02-14,North,Online,Accessories,Case,Enterprise,7,18.0,6.0
S001086,2025-02-25,West,Retail,Electronics,Tablet,Consumer,2,450.0,300.0
S001087,2025-02-20,East,Online,Peripherals,Keyboard,Enterprise,8,60.0,32.0
S001088,2025-02-15,North,Online,Audio,Earbuds,SMB,6,130.0,70.0
S001089,2025-02-27,South,Online,Audio,Speaker,Enterprise,5,75.0,40.0
S001090,2025-02-09,South,Partner,Accessories,Case,Enterprise,6,18.0,6.0
S001091,2025-02-17,West,Partner,Peripherals,Keyboard,SMB,5,60.0,32.0
S001092,2025-02-13,North,Online,Audio,Earbuds,Enterprise,8,130.0,70.0
S001093,2025-02-27,North,Partner,Electronics,Tablet,Enterprise,5,450.0,300.0
S001094,2025-02-24,East,Partner,Audio,Speaker,SMB,3,75.0,40.0
S001095,2025-02-28,North,Retail,Accessories,Charger,SMB,5,25.0,9.0
S001096,2025-02-01,North,Online,Electronics,Phone,SMB,2,800.0,560.0
S001097,2025-02-20,East,Retail,Peripherals,Mouse,Enterprise,2,30.0,14.0
S001098,2025-02-06,South,Partner,Electronics,Tablet,SMB,2,450.0,300.0
S001099,2025-02-11,South,Retail,Electronics,Tablet,Consumer,3,450.0,300.0
S001100,2025-02-09,South,Online,Accessories,Case,Enterprise,1,18.0,6.0
S001101,2025-02-10,West,Online,Electronics,Phone,Consumer,7,800.0,560.0
S001102,2025-02-14,North,Partner,Peripherals,Mouse,SMB,6,30.0,14.0
S001103,2025-02-08,West,Partner,Audio,Earbuds,Consumer,8,130.0,70.0
S001104,2025-02-09,East,Retail,Electronics,Tablet,Consumer,2,450.0,300.0
S001105,2025-02-05,West,Retail,Peripherals,Mouse,Enterprise,8,30.0,14.0
S001106,2025-02-12,East,Online,Electronics,Phone,SMB,8,800.0,560.0
S001107,2025-02-04,North,Online,Accessories,Cable,SMB,7,12.0,4.0
S001108,2025-02-19,West,Partner,Accessories,Case,Enterprise,6,18.0,6.0
S001109,2025-02-06,East,Online,Accessories,Cable,SMB,1,12.0,4.0
S001110,2025-02-04,East,Partner,Accessories,Case,Enterprise,8,18.0,6.0
S001111,2025-02-23,South,Partner,Accessories,Cable,Enterprise,8,12.0,4.0
S001112,2025-02-22,South,Partner,Electronics,Tablet,Consumer,6,450.0,300.0
S001113,2025-02-10,North,Retail,Accessories,Case,Consumer,4,18.0,6.0
S001114,2025-02-07,South,Partner,Peripherals,Monitor,Enterprise,2,220.0,150.0
S001115,2025-02-22,North,Partner,Electronics,Phone,SMB,4,800.0,560.0
S001116,2025-02-04,East,Online,Accessories,Charger,SMB,1,25.0,9.0
S001117,2025-02-03,North,Partner,Accessories,Case,SMB,6,18.0,6.0
S001118,2025-02-12,North,Partner,Audio,Speaker,Consumer,3,75.0,40.0
S001119,2025-02-06,South,Online,Accessories,Charger,SMB,2,25.0,9.0
S001120,2025-02-19,West,Retail,Audio,Speaker,Enterprise,6,75.0,40.0
S001121,2025-02-01,North,Partner,Electronics,Phone,SMB,7,800.0,560.0
S001122,2025-02-17,East,Partner,Electronics,Tablet,Consumer,7,450.0,300.0
S001123,2025-02-01,West,Online,Electronics,Laptop,SMB,7,1200.0,850.0
S001124,2025-02-24,East,Retail,Accessories,Cable,SMB,3,12.0,4.0
S001125,2025-02-18,South,Online,Electronics,Tablet,Consumer,3,450.0,300.0
S001126,2025-02-04,South,Retail,Audio,Headphones,Enterprise,2,90.0,48.0
S001127,2025-02-19,West,Retail,Audio,Headphones,SMB,2,90.0,48.0
S001128,2025-02-18,South,Retail,Electronics,Laptop,Consumer,1,1200.0,850.0
S001129,2025-02-08,East,Online,Electronics,Laptop,Consumer,4,1200.0,850.0
S001130,2025-02-27,West,Retail,Peripherals,Mouse,SMB,7,30.0,14.0
S001131,2025-02-25,North,Retail,Electronics,Laptop,Enterprise,4,1200.0,850.0
S001132,2025-02-08,South,Online,Electronics,Laptop,SMB,3,1200.0,850.0
S001133,2025-02-03,East,Partner,Accessories,Cable,Consumer,2,12.0,4.0
S001134,2025-02-14,West,Online,Accessories,Case,Enterprise,2,18.0,6.0
S001135,2025-02-05,West,Retail,Electronics,Tablet,Consumer,5,450.0,300.0
S001136,2025-02-23,South,Partner,Peripherals,Monitor,Consumer,7,220.0,150.0
S001137,2025-02-16,North,Retail,Electronics,Phone,Enterprise,3,800.0,560.0
S001138,2025-02-02,North,Partner,Accessories,Cable,Enterprise,1,12.0,4.0
S001139,2025-02-24,West,Online,Audio,Speaker,Consumer,4,75.0,40.0
S001140,2025-02-22,East,Partner,Accessories,Charger,SMB,7,25.0,9.0
S001141,2025-02-03,North,Partner,Accessories,Charger,Consumer,8,25.0,9.0
S001142,2025-02-22,South,Retail,Peripherals,Keyboard,Consumer,2,60.0,32.0
S001143,2025-03-18,East,Retail,Audio,Earbuds,Consumer,5,130.0,70.0
S001144,2025-03-09,South,Online,Audio,Earbuds,SMB,6,130.0,70.0
S001145,2025-03-14,North,Online,Audio,Speaker,Consumer,7,75.0,40.0
S001146,2025-03-03,East,Partner,Electronics,Laptop,Consumer,4,1200.0,850.0
S001147,2025-03-13,East,Online,Peripherals,Monitor,Consumer,8,220.0,150.0
S001148,2025-03-22,East,Online,Peripherals,Mouse,Enterprise,8,30.0,14.0
S001149,2025-03-27,South,Online,Peripherals,Mouse,SMB,3,30.0,14.0
S001150,2025-03-14,South,Partner,Electronics,Tablet,Enterprise,1,450.0,300.0
S001151,2025-03-02,North,Retail,Audio,Speaker,Consumer,2,75.0,40.0
S001152,2025-03-02,East,Online,Accessories,Charger,Enterprise,5,25.0,9.0
S001153,2025-03-27,East,Online,Accessories,Cable,SMB,7,12.0,4.0
S001154,2025-03-15,South,Online,Electronics,Tablet,Enterprise,1,450.0,300.0
S001155,2025-03-24,South,Partner,Peripherals,Keyboard,SMB,4,60.0,32.0
S001156,2025-03-23,West,Online,Electronics,Phone,Enterprise,2,800.0,560.0
S001157,2025-03-08,North,Retail,Electronics,Laptop,Consumer,3,1200.0,850.0
S001158,2025-03-28,West,Partner,Accessories,Case,Enterprise,6,18.0,6.0
S001159,2025-03-18,South,Retail,Accessories,Charger,Enterprise,5,25.0,9.0
S001160,2025-03-11,East,Partner,Electronics,Tablet,Enterprise,6,450.0,300.0
S001161,2025-03-19,South,Partner,Accessories,Charger,Consumer,5,25.0,9.0
S001162,2025-03-14,North,Partner,Peripherals,Keyboard,SMB,3,60.0,32.0
S001163,2025-03-09,East,Partner,Electronics,Phone,SMB,8,800.0,560.0
S001164,2025-03-08,East,Retail,Audio,Speaker,SMB,7,75.0,40.0
S001165,2025-03-27,East,Retail,Audio,Speaker,SMB,1,75.0,40.0
S001166,2025-03-24,West,Retail,Audio,Earbuds,Enterprise,4,130.0,70.0
S001167,2025-03-10,North,Retail,Peripherals,Mouse,Enterprise,6,30.0,14.0
S001168,2025-03-21,West,Partner,Accessories,Charger,Enterprise,4,25.0,9.0
S001169,2025-03-22,North,Retail,Accessories,Case,Enterprise,6,18.0,6.0
S001170,2025-03-02,West,Online,Accessories,Cable,SMB,6,12.0,4.0
S001171,2025-03-31,South,Retail,Audio,Headphones,SMB,5,90.0,48.0
S001172,2025-03-16,West,Online,Electronics,Phone,SMB,3,800.0,560.0
S001173,2025-03-07,North,Partner,Accessories,Case,Consumer,8,18.0,6.0
S001174,2025-03-29,West,Retail,Accessories,Cable,SMB,7,12.0,4.0
S001175,2025-03-05,South,Partner,Accessories,Cable,Consumer,3,12.0,4.0
S001176,2025-03-12,South,Retail,Accessories,Case,Consumer,1,18.0,6.0
S001177,2025-03-28,West,Retail,Electronics,Tablet,Consumer,1,450.0,300.0
S001178,2025-03-05,North,Retail,Accessories,Cable,SMB,2,12.0,4.0
S001179,2025-03-17,North,Retail,Peripherals,Keyboard,SMB,5,60.0,32.0
S001180,2025-03-06,East,Online,Peripherals,Keyboard,SMB,1,60.0,32.0
S001181,2025-03-11,South,Online,Electronics,Tablet,Consumer,1,450.0,300.0
S001182,2025-03-19,East,Online,Audio,Earbuds,Consumer,4,130.0,70.0
S001183,2025-03-23,West,Partner,Accessories,Charger,Enterprise,4,25.0,9.0
S001184,2025-03-29,North,Partner,Accessories,Cable,SMB,2,12.0,4.0
S001185,2025-03-17,West,Online,Audio,Earbuds,Consumer,2,130.0,70.0
S001186,2025-03-07,West,Retail,Peripherals,Mouse,Consumer,5,30.0,14.0
S001187,2025-03-29,East,Retail,Accessories,Charger,Consumer,2,25.0,9.0
S001188,2025-03-21,East,Partner,Peripherals,Keyboard,Consumer,4,60.0,32.0
S001189,2025-03-13,East,Retail,Audio,Earbuds,SMB,1,130.0,70.0
S001190,2025-03-25,West,Online,Audio,Speaker,Consumer,8,75.0,40.0
S001191,2025-03-22,South,Partner,Peripherals,Keyboard,Enterprise,8,60.0,32.0
S001192,2025-03-06,West,Online,Audio,Headphones,Consumer,8,90.0,48.0
S001193,2025-03-09,North,Retail,Audio,Speaker,SMB,8,75.0,40.0
S001194,2025-03-28,North,Online,Accessories,Charger,Consumer,1,25.0,9.0
S001195,2025-03-06,West,Retail,Accessories,Cable,Enterprise,1,12.0,4.0
S001196,2025-03-15,East,Partner,Accessories,Case,Consumer,6,18.0,6.0
S001197,2025-03-04,North,Retail,Peripherals,Monitor,SMB,8,220.0,150.0
S001198,2025-03-28,South,Retail,Peripherals,Monitor,SMB,4,220.0,150.0
S001199,2025-03-28,East,Online,Accessories,Cable,Enterprise,5,12.0,4.0
S001200,2025-03-31,North,Retail,Audio,Speaker,Enterprise,6,75.0,40.0
S001201,2025-03-18,South,Retail,Audio,Earbuds,Enterprise,6,130.0,70.0
S001202,2025-03-28,South,Retail,Electronics,Phone,Consumer,6,800.0,560.0
S001203,2025-03-31,West,Online,Accessories,Cable,Consumer,4,12.0,4.0
S001204,2025-03-22,East,Retail,Accessories,Charger,SMB,8,25.0,9.0
S001205,2025-03-08,South,Retail,Electronics,Tablet,Enterprise,8,450.0,300.0
S001206,2025-03-02,South,Retail,Electronics,Laptop,Enterprise,7,1200.0,850.0
S001207,2025-03-13,West,Partner,Audio,Earbuds,SMB,1,130.0,70.0
S001208,2025-03-26,North,Partner,Accessories,Charger,Consumer,3,25.0,9.0
S001209,2025-03-23,South,Partner,Electronics,Tablet,Enterprise,5,450.0,300.0
S001210,2025-03-25,East,Partner,Electronics,Tablet,Enterprise,6,450.0,300.0
S001211,2025-03-05,North,Online,Audio,Speaker,SMB,8,75.0,40.0
S001212,2025-03-10,South,Partner,Accessories,Case,SMB,4,18.0,6.0
S001213,2025-03-24,East,Retail,Accessories,Cable,SMB,3,12.0,4.0
S001214,2025-03-18,North,Online,Electronics,Tablet,Enterprise,1,450.0,300.0
S001215,2025-03-20,East,Online,Electronics,Laptop,Consumer,3,1200.0,850.0
S001216,2025-03-29,North,Partner,Peripherals,Monitor,Consumer,1,220.0,150.0
S001217,2025-03-15,South,Online,Electronics,Phone,Consumer,8,800.0,560.0
S001218,2025-03-11,North,Online,Audio,Earbuds,SMB,6,130.0,70.0
S001219,2025-03-12,North,Partner,Electronics,Phone,Enterprise,2,800.0,560.0
S001220,2025-03-04,East,Partner,Electronics,Laptop,SMB,3,1200.0,850.0
S001221,2025-03-10,South,Retail,Audio,Speaker,Enterprise,2,75.0,40.0
S001222,2025-03-26,North,Partner,Accessories,Case,SMB,1,18.0,6.0
S001223,2025-03-08,West,Partner,Accessories,Case,Enterprise,2,18.0,6.0
S001224,2025-03-28,West,Retail,Electronics,Tablet,SMB,7,450.0,300.0
S001225,2025-03-27,East,Retail,Accessories,Charger,Enterprise,4,25.0,9.0
S001226,2025-03-31,South,Partner,Peripherals,Monitor,SMB,4,220.0,150.0
S001227,2025-03-13,North,Online,Electronics,Laptop,SMB,4,1200.0,850.0
S001228,2025-03-31,East,Partner,Accessories,Cable,SMB,8,12.0,4.0
S001229,2025-03-01,West,Online,Audio,Headphones,Consumer,6,90.0,48.0
S001230,2025-03-12,South,Partner,Peripherals,Mouse,Consumer,7,30.0,14.0
S001231,2025-04-14,South,Online,Electronics,Tablet,Enterprise,8,450.0,300.0
S001232,2025-04-24,North,Retail,Accessories,Charger,SMB,6,25.0,9.0
S001233,2025-04-12,West,Retail,Audio,Earbuds,SMB,2,130.0,70.0
S001234,2025-04-19,East,Retail,Audio,Headphones,Consumer,4,90.0,48.0
S001235,2025-04-28,South,Partner,Accessories,Case,Enterprise,5,18.0,6.0
S001236,2025-04-20,South,Retail,Audio,Headphones,Enterprise,3,90.0,48.0
S001237,2025-04-28,West,Retail,Electronics,Phone,Enterprise,7,800.0,560.0
S001238,2025-04-23,North,Online,Peripherals,Keyboard,SMB,4,60.0,32.0
S001239,2025-04-06,East,Online,Peripherals,Monitor,Enterprise,3,220.0,150.0
S001240,2025-04-28,East,Online,Peripherals,Keyboard,Consumer,7,60.0,32.0
S001241,2025-04-06,South,Retail,Audio,Speaker,Enterprise,4,75.0,40.0
S001242,2025-04-18,West,Online,Accessories,Charger,Consumer,8,25.0,9.0
S001243,2025-04-30,North,Partner,Accessories,Charger,Enterprise,8,25.0,9.0
S001244,2025-04-04,South,Retail,Peripherals,Monitor,Enterprise,7,220.0,150.0
S001245,2025-04-24,South,Partner,Audio,Headphones,SMB,4,90.0,48.0
S001246,2025-04-12,North,Partner,Electronics,Phone,Consumer,8,800.0,560.0
S001247,2025-04-23,East,Partner,Accessories,Case,Enterprise,3,18.0,6.0
S001248,2025-04-26,North,Online,Electronics,Phone,Consumer,1,800.0,560.0
S001249,2025-04-07,East,Online,Electronics,Phone,SMB,5,800.0,560.0
S001250,2025-04-16,North,Retail,Electronics,Tablet,SMB,5,450.0,300.0
S001251,2025-04-08,West,Online,Accessories,Cable,Consumer,4,12.0,4.0
S001252,2025-04-28,East,Partner,Electronics,Laptop,Consumer,2,1200.0,850.0
S001253,2025-04-15,North,Online,Audio,Speaker,Consumer,8,75.0,40.0
S001254,2025-04-12,West,Retail,Electronics,Laptop,Enterprise,6,1200.0,850.0
S001255,2025-04-30,South,Retail,Peripherals,Monitor,SMB,7,220.0,150.0
S001256,2025-04-03,West,Partner,Audio,Headphones,Enterprise,8,90.0,48.0
S001257,2025-04-27,South,Retail,Peripherals,Mouse,SMB,5,30.0,14.0
S001258,2025-04-07,South,Retail,Audio,Earbuds,Enterprise,1,130.0,70.0
S001259,2025-04-29,North,Partner,Accessories,Charger,SMB,2,25.0,9.0
S001260,2025-04-29,North,Retail,Peripherals,Keyboard,Enterprise,1,60.0,32.0
S001261,2025-04-16,South,Retail,Audio,Earbuds,Consumer,3,130.0,70.0
S001262,2025-04-28,South,Online,Accessories,Case,Enterprise,7,18.0,6.0
S001263,2025-04-13,East,Online,Audio,Earbuds,SMB,1,130.0,70.0
S001264,2025-04-15,South,Retail,Audio,Speaker,Consumer,6,75.0,40.0
S001265,2025-04-05,East,Online,Electronics,Laptop,SMB,2,1200.0,850.0
S001266,2025-04-10,North,Online,Peripherals,Monitor,Enterprise,3,220.0,150.0
S001267,2025-04-21,North,Partner,Electronics,Phone,SMB,5,800.0,560.0
S001268,2025-04-23,West,Online,Electronics,Tablet,Consumer,7,450.0,300.0
S001269,2025-04-17,West,Retail,Peripherals,Mouse,SMB,5,30.0,14.0
S001270,2025-04-04,West,Online,Peripherals,Keyboard,SMB,4,60.0,32.0
S001271,2025-04-16,West,Partner,Audio,Earbuds,Enterprise,7,130.0,70.0
S001272,2025-04-09,West,Retail,Electronics,Phone,Consumer,1,800.0,560.0
S001273,2025-04-05,East,Retail,Peripherals,Mouse,Consumer,7,30.0,14.0
S001274,2025-04-20,West,Online,Peripherals,Monitor,SMB,3,220.0,150.0
S001275,2025-04-29,North,Retail,Accessories,Charger,Consumer,2,25.0,9.0
S001276,2025-04-02,East,Partner,Audio,Headphones,SMB,8,90.0,48.0
S001277,2025-04-23,North,Retail,Electronics,Phone,SMB,2,800.0,560.0
S001278,2025-04-17,West,Retail,Audio,Speaker,Consumer,1,75.0,40.0
S001279,2025-04-26,North,Online,Peripherals,Mouse,Consumer,2,30.0,14.0
S001280,2025-04-17,North,Partner,Accessories,Charger,Consumer,2,25.0,9.0
S001281,2025-04-20,South,Retail,Peripherals,Monitor,SMB,2,220.0,150.0
S001282,2025-04-15,East,Online,Accessories,Case,Enterprise,4,18.0,6.0
S001283,2025-04-24,East,Partner,Electronics,Phone,Consumer,7,800.0,560.0
S001284,2025-04-28,West,Online,Electronics,Phone,Enterprise,2,800.0,560.0
S001285,2025-04-23,West,Retail,Accessories,Charger,Consumer,5,25.0,9.0
S001286,2025-04-19,East,Retail,Peripherals,Keyboard,Enterprise,1,60.0,32.0
S001287,2025-04-11,North,Online,Accessories,Case,Enterprise,5,18.0,6.0
S001288,2025-04-16,East,Online,Accessories,Cable,SMB,4,12.0,4.0
S001289,2025-04-17,East,Retail,Peripherals,Monitor,Consumer,5,220.0,150.0
S001290,2025-04-14,South,Retail,Peripherals,Monitor,SMB,5,220.0,150.0
S001291,2025-04-09,South,Partner,Audio,Headphones,Enterprise,4,90.0,48.0
S001292,2025-04-05,North,Retail,Peripherals,Monitor,Enterprise,1,220.0,150.0
S001293,2025-04-06,South,Retail,Accessories,Cable,SMB,5,12.0,4.0
S001294,2025-04-06,East,Partner,Audio,Speaker,Consumer,2,75.0,40.0
S001295,2025-04-06,North,Online,Peripherals,Mouse,SMB,7,30.0,14.0
S001296,2025-04-13,South,Retail,Audio,Earbuds,Enterprise,7,130.0,70.0
S001297,2025-04-23,West,Partner,Peripherals,Monitor,Enterprise,5,220.0,150.0
S001298,2025-04-13,South,Retail,Peripherals,Monitor,Consumer,7,220.0,150.0
S001299,2025-04-17,North,Online,Accessories,Cable,Consumer,8,12.0,4.0
S001300,2025-04-22,South,Retail,Audio,Speaker,SMB,2,75.0,40.0
S001301,2025-04-29,East,Retail,Peripherals,Mouse,Enterprise,8,30.0,14.0
S001302,2025-04-12,South,Online,Electronics,Tablet,Consumer,3,450.0,300.0
S001303,2025-04-29,West,Retail,Audio,Headphones,Consumer,4,90.0,48.0
S001304,2025-04-17,South,Retail,Electronics,Tablet,SMB,3,450.0,300.0
S001305,2025-04-10,South,Retail,Electronics,Phone,Consumer,5,800.0,560.0
S001306,2025-04-14,West,Online,Accessories,Charger,SMB,7,25.0,9.0
S001307,2025-04-28,North,Online,Audio,Earbuds,Consumer,7,130.0,70.0
S001308,2025-04-13,North,Partner,Accessories,Case,Consumer,4,18.0,6.0
S001309,2025-04-15,North,Online,Audio,Speaker,SMB,7,75.0,40.0
S001310,2025-04-10,East,Partner,Accessories,Charger,Consumer,1,25.0,9.0
S001311,2025-04-29,West,Partner,Electronics,Phone,Consumer,1,800.0,560.0
S001312,2025-04-27,West,Retail,Peripherals,Keyboard,SMB,3,60.0,32.0
S001313,2025-04-13,North,Partner,Electronics,Tablet,Enterprise,4,450.0,300.0
S001314,2025-04-26,West,Online,Audio,Earbuds,SMB,6,130.0,70.0
S001315,2025-04-19,North,Partner,Audio,Earbuds,SMB,6,130.0,70.0
S001316,2025-04-17,East,Retail,Electronics,Phone,Enterprise,1,800.0,560.0
S001317,2025-04-24,East,Retail,Audio,Earbuds,Enterprise,5,130.0,70.0
S001318,2025-04-15,West,Partner,Peripherals,Mouse,SMB,8,30.0,14.0
S001319,2025-04-30,North,Online,Electronics,Phone,Enterprise,3,800.0,560.0
S001320,2025-05-22,South,Online,Audio,Earbuds,Consumer,3,130.0,70.0
S001321,2025-05-16,South,Retail,Audio,Earbuds,Enterprise,6,130.0,70.0
S001322,2025-05-15,South,Online,Peripherals,Mouse,Consumer,1,30.0,14.0
S001323,2025-05-15,West,Online,Electronics,Phone,Consumer,2,800.0,560.0
S001324,2025-05-29,North,Retail,Peripherals,Mouse,Consumer,7,30.0,14.0
S001325,2025-05-28,West,Online,Electronics,Tablet,SMB,1,450.0,300.0
S001326,2025-05-10,West,Retail,Audio,Earbuds,Consumer,8,130.0,70.0
S001327,2025-05-21,East,Online,Peripherals,Monitor,Enterprise,1,220.0,150.0
